@RELATION svm_rbf_speaker_male_female
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Male,Female}

@DATA
0.170745,0.074063,3.128114,0.245119,0.183559,1.749372,0.006766,0.289438,-22.209067,-0.039840,-1.038438,-0.379936,-0.439110,0.332970,-0.173612,-0.287149,-0.093890,-0.116084,-0.243095,-0.010282,0.187739,0.013417,0.007295,0.006066,0.007906,0.011057,0.014047,0.007858,0.005420,0.008840,0.009325,0.016648,0.010968,0.011520,0.005444,-0.000341,0.038976,0.000214,-0.001557,0.015437,0.000560,0.004500,0.168429,-0.085426,0.008140,-0.013912,-0.032021,0.037228,0.002682,0.023747,-0.018409,-0.090122,-0.032616,0.032878,0.032215,-0.000187,0.000299,-0.000315,0.000305,0.002366,0.000845,-0.000551,-0.000484,-0.001111,-0.002926,0.000870,-0.000054,-0.000021,0.035843,0.031413,0.252747,0.027998,0.018860,0.367650,0.004737,0.077881,1.567460,0.520835,0.411497,0.313762,0.330572,0.235754,0.166891,0.166261,0.178923,0.195153,0.239160,0.354649,0.359278,0.012073,0.008952,0.003320,0.015314,0.011244,0.013480,0.006463,0.006515,0.009153,0.006784,0.018542,0.011602,0.006393,0.030901,0.024060,0.268001,0.029336,0.024457,0.324057,0.005920,0.083988,0.928983,0.446049,0.321843,0.375603,0.366515,0.334944,0.194990,0.243005,0.186628,0.259782,0.295256,0.390518,0.467815,0.016385,0.010229,0.003954,0.022351,0.017146,0.017721,0.009314,0.008006,0.011901,0.013056,0.023567,0.017353,0.006980,Male
0.163655,0.087198,3.243129,0.241332,0.184308,1.356613,0.008344,0.317259,-22.288764,0.764866,-1.095324,-0.749200,0.652220,-0.128390,0.169608,-0.008690,-0.265488,0.173279,0.138638,-0.083146,-0.199981,0.003070,0.009889,0.009271,0.008617,0.007199,0.013033,0.013864,0.008043,0.009886,0.019810,0.003523,0.004893,0.013275,0.002378,-0.004538,-0.008032,-0.001616,-0.000734,0.001996,0.000285,-0.011036,-0.072115,0.043738,-0.023587,0.014437,0.051956,-0.007507,0.013993,-0.009181,-0.020523,0.002353,0.017167,0.018440,-0.005400,-0.000219,0.000378,-0.000954,-0.000140,-0.000717,0.003639,-0.002910,-0.000040,0.001654,-0.003589,-0.000284,0.000278,-0.000574,0.041461,0.039438,0.047529,0.026023,0.008735,0.326627,0.005035,0.094477,0.738044,0.818376,0.331790,0.286640,0.459770,0.244857,0.214554,0.210754,0.160808,0.226913,0.139267,0.148611,0.141271,0.002190,0.017561,0.011302,0.005146,0.005573,0.012081,0.021827,0.013533,0.013975,0.036652,0.003325,0.005311,0.012245,0.034823,0.025083,0.054553,0.023210,0.010184,0.284907,0.006882,0.089253,0.627651,0.632306,0.418539,0.355034,0.394619,0.286633,0.227299,0.208893,0.205949,0.221490,0.149404,0.164054,0.211897,0.003618,0.018481,0.011886,0.005090,0.006256,0.009923,0.016886,0.013683,0.019448,0.039008,0.005264,0.007958,0.013764,Male
0.124812,0.049726,2.947636,0.222320,0.203630,1.037844,0.009841,0.206812,-23.758632,1.650301,0.285864,-0.288626,-0.334363,0.702611,-0.126575,-0.283635,-0.090369,-0.124904,0.214580,0.040164,0.082228,0.008993,0.005584,0.014270,0.033830,0.044302,0.011373,0.016074,0.002629,0.021915,0.011341,0.011174,0.006994,0.022027,0.004255,-0.001328,-0.087077,0.011110,0.006772,0.080967,0.000215,0.010687,-0.222974,-0.107870,0.098634,-0.057787,-0.011558,-0.083582,-0.155975,0.032087,-0.003509,-0.035672,0.093326,-0.020087,-0.008725,0.000506,0.002376,-0.000041,-0.001218,-0.000431,-0.001849,-0.003811,0.000004,0.001411,0.000139,0.000817,0.001240,-0.001000,0.046670,0.043720,0.275869,0.044633,0.017496,0.532316,0.004414,0.110561,1.863824,0.740205,0.670182,0.339062,0.281432,0.461541,0.413609,0.187242,0.199165,0.158483,0.217252,0.155530,0.119365,0.015034,0.006186,0.017917,0.031950,0.024483,0.013125,0.017294,0.001493,0.014600,0.011535,0.010370,0.010459,0.007640,0.057453,0.056561,0.343127,0.062700,0.022202,0.740845,0.005849,0.160650,2.141265,1.041836,0.513625,0.468535,0.408075,0.421118,0.431663,0.171866,0.269572,0.225399,0.348245,0.244433,0.140875,0.016120,0.007356,0.021955,0.038411,0.031721,0.015745,0.019039,0.002214,0.022420,0.012746,0.016705,0.012595,0.010627,Male
0.098342,0.060121,3.147717,0.189977,0.193671,0.819597,0.014659,0.141257,-22.808768,2.030372,-0.578053,-0.653348,-0.026183,-0.026134,0.154968,-0.120261,-0.036175,0.035675,-0.214346,-0.163141,-0.137992,0.030879,0.013839,0.016513,0.007835,0.011354,0.018798,0.025217,0.007122,0.004724,0.017088,0.025227,0.011706,0.022273,-0.000049,0.001148,0.012475,0.002018,0.000848,-0.004992,0.000221,0.003632,0.103025,-0.037034,-0.004292,-0.057174,-0.026146,-0.002840,-0.013950,-0.043692,-0.037621,-0.006684,0.030433,0.042916,0.004115,-0.001638,-0.001526,-0.000787,-0.000363,-0.000399,0.000611,0.000090,0.000074,0.000176,0.002403,-0.000576,-0.000047,-0.000018,0.031578,0.033783,0.154229,0.033275,0.021716,0.396374,0.007157,0.074546,1.154606,0.624455,0.544084,0.432391,0.441199,0.359541,0.326449,0.266963,0.327514,0.224604,0.199822,0.270929,0.336632,0.027906,0.017193,0.023879,0.011374,0.013773,0.017474,0.028351,0.013131,0.005118,0.018026,0.033875,0.013884,0.008397,0.041704,0.039999,0.208757,0.048787,0.030174,0.556240,0.007426,0.115988,1.180224,0.844663,0.545322,0.487812,0.579694,0.435178,0.405457,0.254552,0.435437,0.277932,0.261889,0.425404,0.400140,0.039029,0.021029,0.031931,0.013464,0.018933,0.027460,0.040723,0.018141,0.006450,0.023996,0.045156,0.014114,0.010921,Male
0.096451,0.037617,3.096030,0.164775,0.172847,0.604428,0.015645,0.133563,-23.663127,2.365688,0.124784,-0.258586,-0.725047,0.362839,0.446452,0.098558,0.059344,-0.050539,0.027057,-0.134722,0.124685,0.018155,0.014761,0.031082,0.024689,0.029451,0.017516,0.018656,0.002538,0.007307,0.014455,0.018454,0.004045,0.022769,-0.003719,-0.001769,0.005826,-0.001165,0.001666,-0.017315,0.000116,-0.007134,-0.329938,0.039198,0.083131,0.041215,-0.003099,-0.009633,-0.009656,0.013208,0.016208,-0.023424,0.035186,0.002752,-0.013466,-0.000018,-0.000245,0.003636,0.001221,0.004382,-0.000996,0.001265,-0.000057,-0.000261,-0.000616,0.000919,-0.000031,0.000879,0.048544,0.019943,0.228857,0.041660,0.026508,0.372494,0.008107,0.095897,1.392292,0.407209,0.934744,0.403036,0.421338,0.249777,0.514552,0.318192,0.345097,0.164809,0.251167,0.212775,0.274533,0.027387,0.025760,0.024271,0.030457,0.027539,0.022406,0.015877,0.003698,0.015315,0.017153,0.023195,0.006274,0.008939,0.051387,0.021817,0.273396,0.046567,0.030519,0.412561,0.012290,0.097045,1.259991,0.516822,0.827992,0.465987,0.594601,0.347968,0.557684,0.304215,0.473957,0.263607,0.331789,0.294697,0.298342,0.031941,0.038446,0.030473,0.036663,0.034311,0.023668,0.017230,0.005025,0.021428,0.019426,0.027041,0.009539,0.010439,Male
0.134449,0.015410,3.007191,0.217316,0.201885,0.908699,0.012369,0.197333,-25.014233,2.090512,0.486940,-0.235373,-0.286138,0.334349,0.252064,0.001375,0.027313,-0.010224,-0.146370,-0.028411,-0.158992,0.035899,0.007699,0.018411,0.017601,0.015074,0.012396,0.020461,0.001332,0.009857,0.025644,0.022590,0.005813,0.021294,-0.006331,-0.000587,0.021142,-0.005696,-0.001184,0.042643,-0.001183,-0.002646,0.007741,-0.121583,0.013087,-0.014382,-0.039232,0.057289,-0.040734,0.003795,-0.014225,-0.035894,-0.031829,-0.021570,-0.014452,0.001829,-0.000274,-0.001525,0.000020,-0.000592,-0.000182,0.000194,-0.000014,-0.000110,-0.000665,0.000329,-0.000029,0.000128,0.090189,0.013768,0.252108,0.087039,0.029832,0.681124,0.007029,0.169325,1.645662,0.754785,0.624811,0.320199,0.459464,0.308289,0.320203,0.220265,0.261203,0.243663,0.199633,0.185826,0.127819,0.044465,0.012440,0.011903,0.019799,0.012610,0.018455,0.015986,0.000921,0.015282,0.020808,0.021208,0.005964,0.010485,0.104363,0.017678,0.313573,0.102596,0.037670,0.840317,0.011185,0.204887,1.748157,0.857551,0.696605,0.400324,0.583958,0.292584,0.333256,0.324784,0.339710,0.270242,0.269453,0.213211,0.163175,0.057332,0.018082,0.012399,0.028734,0.015429,0.027092,0.024531,0.001215,0.021180,0.027435,0.031712,0.007868,0.013961,Male
0.099656,0.015089,2.861653,0.176397,0.189856,0.759910,0.011736,0.150208,-24.996283,2.374375,-0.216016,-0.255474,-0.610971,0.217366,0.234885,0.156922,0.060827,0.029181,-0.156668,-0.135087,-0.089371,0.017768,0.026968,0.027791,0.013308,0.021629,0.012869,0.024067,0.005041,0.006677,0.011283,0.012392,0.016832,0.019567,-0.002503,0.000016,-0.082391,-0.006099,-0.003648,-0.025536,0.000071,-0.006583,0.019667,0.092962,-0.145847,-0.097063,0.126060,-0.076549,0.006555,0.075493,-0.018876,-0.009382,0.019097,0.002976,0.001592,-0.002382,0.000073,-0.003665,0.003682,-0.000097,0.000716,0.000039,0.000557,-0.001746,0.000224,-0.001118,-0.000000,-0.001341,0.039979,0.008981,0.459699,0.038645,0.026406,0.388584,0.005181,0.076197,1.799288,0.711739,0.702533,0.516504,0.687765,0.328331,0.333623,0.373320,0.233325,0.254642,0.310485,0.196651,0.195925,0.017638,0.026279,0.022022,0.014241,0.020843,0.012553,0.023655,0.008149,0.007541,0.011414,0.009837,0.023516,0.006801,0.045633,0.010470,0.701216,0.051830,0.034356,0.452475,0.007678,0.087065,2.108197,0.836414,0.672042,0.552577,0.563918,0.386482,0.506650,0.471107,0.316841,0.364133,0.429104,0.252278,0.252767,0.028958,0.031948,0.033016,0.016769,0.023860,0.014039,0.028336,0.011046,0.013942,0.017416,0.014126,0.032280,0.010820,Male
0.075407,0.051809,3.118291,0.147722,0.162250,0.663631,0.012517,0.140687,-22.484997,2.569653,-0.672276,0.050197,-0.489971,0.333892,0.295782,0.121038,-0.038946,0.088390,-0.085493,-0.136100,0.080196,0.015356,0.013489,0.042704,0.029767,0.031572,0.012042,0.014875,0.007591,0.007366,0.010506,0.009602,0.004903,0.020219,-0.001126,-0.005036,-0.002030,0.001780,0.002087,-0.016629,0.000536,-0.003875,-0.064668,-0.082355,0.009419,-0.045808,0.033425,0.078530,0.059836,-0.035492,-0.078626,0.013612,0.064949,0.027662,0.021793,0.003575,-0.007732,0.007059,-0.000730,-0.002784,0.004172,0.000849,0.000658,0.000103,-0.000713,0.000984,0.000222,0.000529,0.018960,0.017142,0.117679,0.028950,0.027566,0.269797,0.003912,0.056758,0.826685,0.517599,0.504630,0.309944,0.406358,0.348557,0.278471,0.259121,0.217110,0.175003,0.240544,0.167371,0.259036,0.013293,0.018487,0.029037,0.026103,0.019930,0.010318,0.014916,0.010601,0.006611,0.010194,0.008821,0.005359,0.007590,0.022583,0.018871,0.161749,0.036197,0.035950,0.312730,0.004862,0.064290,1.027926,0.691556,0.539266,0.305990,0.415158,0.365683,0.351911,0.367233,0.268097,0.226585,0.248015,0.250105,0.322171,0.014038,0.025712,0.033061,0.028245,0.023706,0.015287,0.021027,0.014264,0.010086,0.015917,0.012493,0.007808,0.008814,Male
0.112109,0.045526,3.094137,0.201159,0.190245,0.866608,0.015397,0.192875,-23.306588,1.726390,-0.418230,-0.982136,-0.468524,0.139988,-0.002660,-0.089804,-0.421125,-0.328448,-0.500071,-0.220090,-0.064298,0.008522,0.006802,0.034678,0.047151,0.016191,0.016168,0.009504,0.014465,0.006634,0.005597,0.008734,0.002225,0.024150,-0.002420,0.001522,-0.002001,-0.001225,-0.000153,-0.029571,0.000681,-0.005938,-0.056158,0.014307,-0.108457,-0.097612,0.021619,-0.061519,0.024329,-0.055938,0.028748,-0.040249,0.001279,-0.007492,0.034051,-0.000656,-0.000425,-0.005260,-0.005160,0.002489,-0.000333,-0.000408,-0.000161,-0.000044,-0.000267,-0.000173,-0.000279,-0.001336,0.045632,0.029183,0.301510,0.046388,0.022927,0.442197,0.009401,0.103231,0.934656,0.738372,0.646437,0.460929,0.559254,0.359686,0.262788,0.407417,0.402448,0.261355,0.256411,0.335852,0.373177,0.011092,0.008141,0.027789,0.046049,0.014623,0.018288,0.010974,0.028081,0.008138,0.005183,0.012259,0.002435,0.010337,0.065451,0.045757,0.451731,0.062170,0.032154,0.612485,0.010983,0.149352,1.280919,0.923488,0.628510,0.331842,0.737572,0.441617,0.360557,0.436156,0.383206,0.291843,0.338066,0.518532,0.438752,0.015583,0.010731,0.034770,0.065409,0.016417,0.025486,0.016433,0.042703,0.010481,0.006395,0.013575,0.002374,0.014216,Male
0.081842,0.039835,3.116572,0.165088,0.183219,0.581175,0.015993,0.130396,-23.554473,2.561050,-0.074534,-0.605551,-0.118046,0.083994,-0.008293,0.053716,-0.091175,-0.047855,-0.104964,0.008043,-0.054553,0.010204,0.004545,0.013216,0.013200,0.024746,0.006320,0.013970,0.014555,0.013103,0.032664,0.024722,0.008260,0.021500,0.002149,0.001149,0.019891,0.002497,-0.001573,0.021977,0.001048,0.009042,0.134614,-0.053518,0.020197,-0.068038,-0.076806,0.054670,-0.001691,0.011027,0.014836,-0.046244,-0.000366,-0.026149,0.020362,-0.000886,-0.000088,0.000812,0.003956,-0.000374,-0.000206,-0.001264,-0.000118,-0.000108,-0.004199,-0.005278,-0.000294,-0.000821,0.032471,0.016864,0.236934,0.034139,0.019717,0.366661,0.008430,0.086042,0.987890,0.733696,0.830513,0.532367,0.540439,0.400198,0.289665,0.258798,0.225025,0.222150,0.243450,0.198044,0.234644,0.005271,0.004767,0.017773,0.011773,0.028633,0.007755,0.012609,0.031167,0.014409,0.029790,0.022365,0.008585,0.011319,0.038385,0.021269,0.253457,0.035836,0.025693,0.452592,0.013844,0.100795,1.568669,0.766010,0.748272,0.594578,0.444273,0.503070,0.393569,0.401099,0.281884,0.312365,0.302614,0.259756,0.292494,0.008851,0.006920,0.026587,0.013774,0.026450,0.012553,0.020841,0.028695,0.017650,0.033967,0.026236,0.012266,0.014313,Male
0.075386,0.050913,3.148343,0.156578,0.176089,0.537077,0.019459,0.110493,-23.182687,2.480565,-0.153576,-0.276497,-0.458511,0.455958,0.032222,0.146731,-0.070948,0.093958,-0.089969,0.047774,-0.027404,0.009156,0.006383,0.017957,0.012749,0.007600,0.019431,0.040379,0.005804,0.019875,0.041622,0.014477,0.002265,0.025068,-0.002983,0.000090,-0.016273,-0.003078,0.000171,-0.042702,0.001175,-0.007590,-0.038641,0.068489,0.058092,0.011927,-0.011863,-0.020815,-0.042231,0.001020,0.007439,-0.010952,0.018019,-0.005038,-0.012977,0.002331,-0.000541,-0.001883,-0.000323,0.000051,-0.000062,-0.001605,-0.000166,-0.000124,0.000214,0.006112,0.000507,0.000738,0.025934,0.026435,0.176071,0.032308,0.020862,0.352379,0.011943,0.058619,0.938568,0.685047,0.645961,0.435185,0.505150,0.419187,0.338410,0.234664,0.288175,0.253460,0.241456,0.176666,0.173211,0.011435,0.006856,0.020803,0.018118,0.010700,0.033367,0.037981,0.009063,0.028766,0.031537,0.021266,0.002270,0.010244,0.034427,0.035591,0.197154,0.039820,0.023017,0.498770,0.012179,0.080952,1.371599,0.914875,0.637004,0.550628,0.505975,0.457848,0.476426,0.304270,0.366158,0.320928,0.330797,0.278187,0.208914,0.014435,0.010913,0.023949,0.025729,0.014163,0.040818,0.051202,0.012138,0.041357,0.036071,0.020135,0.002752,0.015916,Male
0.059606,0.034474,3.172180,0.142519,0.171284,0.403983,0.017754,0.084687,-23.816914,2.837199,-0.185271,-0.460560,-0.587201,0.212535,-0.094196,0.224477,-0.124195,-0.075023,-0.433698,-0.252594,-0.274084,0.043060,0.021924,0.044457,0.021045,0.017636,0.010485,0.010385,0.001559,0.004281,0.013130,0.025313,0.016643,0.027719,-0.005069,-0.001407,0.005845,-0.008567,-0.005259,-0.041165,0.001823,-0.019125,-0.005971,0.147187,-0.295471,-0.127273,0.132946,-0.110927,0.037912,0.037120,0.099287,0.061602,0.053973,0.080100,-0.024225,-0.000707,0.000116,-0.001601,-0.011588,-0.006147,0.000620,-0.000149,0.000060,0.000415,0.005072,0.006625,0.001743,-0.002248,0.017671,0.018345,0.089342,0.023287,0.026339,0.157654,0.007495,0.040148,0.796266,0.546825,0.878860,0.679164,0.571982,0.373114,0.300027,0.323649,0.363025,0.322529,0.283441,0.332353,0.245607,0.043730,0.029457,0.036708,0.025211,0.017115,0.014225,0.009593,0.001216,0.005628,0.015621,0.028653,0.017310,0.009813,0.032131,0.027834,0.116120,0.029586,0.031588,0.244256,0.008232,0.085918,1.077068,0.605897,0.547735,0.637042,0.555512,0.374896,0.446391,0.381674,0.255408,0.393986,0.322514,0.453305,0.358001,0.052081,0.046419,0.049673,0.028755,0.022276,0.018346,0.012919,0.001408,0.007921,0.014557,0.033066,0.021733,0.009532,Male
0.116051,0.056029,3.109095,0.216694,0.195290,1.055072,0.011606,0.200813,-22.701207,1.615918,-0.013104,-0.612069,-0.926843,0.306425,-0.091040,0.220600,0.009004,0.010160,-0.240609,-0.161186,-0.333900,0.034653,0.026729,0.019035,0.009061,0.016314,0.010105,0.025097,0.003508,0.005176,0.007910,0.008954,0.011485,0.020913,0.016740,-0.002304,-0.007381,0.007564,-0.001472,0.153342,0.000739,0.031000,0.104690,-0.139494,0.043671,-0.016351,-0.008786,0.068168,-0.032104,0.003259,-0.031209,-0.053498,0.000543,-0.020592,0.035551,-0.002931,-0.007687,0.000547,0.001202,0.000291,-0.000832,-0.003014,0.000391,-0.000137,-0.000512,-0.000009,-0.000660,-0.002503,0.049393,0.027392,0.187162,0.044732,0.015285,0.532549,0.005684,0.099508,1.057862,0.929575,0.653912,0.257194,0.400269,0.223604,0.306317,0.222713,0.165452,0.246399,0.171018,0.209400,0.346766,0.039192,0.029757,0.018008,0.009584,0.020066,0.013390,0.029359,0.002848,0.006165,0.008014,0.009941,0.014459,0.011467,0.063742,0.038008,0.280052,0.043167,0.017010,0.614806,0.007951,0.131025,1.103237,0.827018,0.437983,0.285533,0.455649,0.350953,0.395522,0.281169,0.224874,0.296973,0.208994,0.268988,0.388243,0.056068,0.040987,0.026268,0.010308,0.020810,0.018017,0.032772,0.003129,0.008291,0.010787,0.010189,0.021314,0.015490,Male
0.099937,0.042647,3.042844,0.185791,0.193533,0.596308,0.014962,0.142063,-23.312073,2.389980,0.390853,-0.386914,-0.599854,0.189761,-0.028559,0.109068,-0.194921,0.136228,-0.116204,-0.181856,-0.103186,0.019719,0.006290,0.008751,0.006919,0.012326,0.007397,0.015281,0.001745,0.007515,0.039706,0.063359,0.008777,0.025249,-0.034950,0.000417,-0.026100,-0.028699,-0.007077,-0.236374,0.001059,-0.059438,-0.052179,0.207625,0.133933,-0.135756,-0.094144,0.032569,-0.088810,0.030089,-0.092762,0.026693,0.050958,-0.002444,-0.003399,-0.000867,-0.000453,0.000017,0.000684,-0.000387,-0.000451,0.000207,-0.000033,0.002156,0.010922,0.003230,-0.000103,0.002585,0.068979,0.019707,0.321143,0.057504,0.021181,0.466418,0.007368,0.131326,1.067012,0.580088,0.815984,0.433966,0.326682,0.229497,0.386918,0.280027,0.245148,0.143572,0.264883,0.172777,0.225524,0.021429,0.009260,0.006931,0.005463,0.014450,0.007816,0.016728,0.003076,0.007564,0.030573,0.039903,0.008444,0.007860,0.111935,0.028569,0.420546,0.088789,0.020307,0.825050,0.011073,0.216261,1.493187,0.996755,0.662927,0.321848,0.345304,0.296209,0.454975,0.322128,0.238220,0.163353,0.316393,0.222224,0.292804,0.026421,0.009554,0.009555,0.009130,0.021731,0.010777,0.018904,0.004360,0.011094,0.045874,0.048177,0.012179,0.011919,Male
0.108082,0.043646,2.965799,0.175814,0.178271,0.660889,0.015682,0.135571,-23.514539,2.439533,-0.866440,-0.258682,-0.124434,0.414358,0.389915,0.150509,-0.074258,0.086489,0.004840,-0.073163,0.018045,0.015070,0.009337,0.017292,0.012755,0.017451,0.023777,0.027101,0.005103,0.003844,0.017882,0.009180,0.005898,0.017518,-0.000089,-0.000445,-0.002780,-0.001250,-0.000548,0.000850,0.000249,0.000643,0.012665,0.068712,-0.002344,-0.087702,0.029081,-0.018640,0.020344,-0.014333,0.061043,-0.019609,-0.039866,0.041712,0.047004,-0.004592,0.001346,0.000806,0.000408,0.001326,0.000763,-0.000302,-0.000714,0.000246,-0.002769,-0.000384,0.000310,-0.001954,0.075412,0.026409,0.414662,0.065130,0.026661,0.369897,0.013233,0.094163,1.276090,0.775221,0.626147,0.580184,0.409651,0.327744,0.344705,0.249380,0.360715,0.248937,0.335208,0.264098,0.250817,0.028377,0.014169,0.022573,0.014373,0.016394,0.035504,0.019543,0.003569,0.003879,0.017570,0.005787,0.009011,0.010633,0.069751,0.031782,0.645036,0.063263,0.027445,0.384851,0.016223,0.101704,1.738460,0.790259,0.578389,0.445086,0.379939,0.387910,0.349935,0.290979,0.247766,0.255670,0.333471,0.237749,0.233443,0.030515,0.019767,0.032814,0.019435,0.018188,0.051287,0.027883,0.005160,0.005594,0.021580,0.008408,0.012201,0.015065,Male
